amount,customer_age_days,device_age_days,prior_success_count,prior_chargeback_count,velocity_1h,velocity_24h,pincode_distance_km,phone_verified,device_trusted,ip_country_match,hour,is_fraud
955.46,34,206,4,0,2,6,9.33,1,1,1,6,0
1706.44,59,45,11,0,4,4,4.37,1,1,1,14,0
5584.71,277,49,22,0,1,1,735.91,1,1,1,15,0
2026.31,92,26,24,0,2,3,11.47,1,1,1,10,0
817.74,190,46,15,0,2,6,5.85,1,1,1,15,0
716.88,323,83,5,0,5,6,2.77,1,0,1,9,0
1152.63,266,49,5,0,2,7,12.57,1,1,1,20,0
1946.65,182,61,12,0,1,3,22.64,1,1,1,12,0
5964.54,184,38,14,0,2,4,8.22,1,1,1,20,0
473.2,181,75,8,0,2,5,3.06,0,0,1,12,0
1313.14,203,137,6,0,2,8,18.35,1,1,1,15,0
2088.73,374,3,4,0,2,6,1179.84,1,1,1,9,1
288.96,69,6,2,0,2,6,17.38,0,1,1,20,0
785.56,62,69,9,0,1,7,11.95,1,1,1,4,0
916.09,243,28,24,0,4,7,9.78,1,1,1,16,0
815.69,102,19,14,0,3,7,15.62,1,1,1,15,0
2190.51,50,11,1,0,3,5,2.16,0,1,1,5,0
1539.85,423,51,7,0,4,8,7.07,0,0,1,16,0
1037.65,195,25,4,0,1,2,11.91,1,1,1,8,0
2773.77,454,42,11,0,3,6,68.86,1,0,1,10,0
10128.16,262,191,18,0,4,7,6.84,1,1,1,7,0
9313.84,136,85,10,0,3,8,84.37,1,1,1,18,0
264.34,169,95,5,0,2,5,53.49,0,1,1,19,0
3219.79,309,7,18,0,4,9,5.9,1,1,1,8,0
1513.19,48,23,13,0,3,6,22.8,1,0,1,1,1
2111.5,321,6,5,0,2,3,1443.55,1,0,1,9,1
1214.05,161,207,12,0,2,4,1266.9,0,1,1,14,0
2033.65,145,68,8,0,1,5,3.25,1,0,1,15,0
2103.6,585,1,36,0,1,4,20.47,0,1,1,14,0
1013.38,376,38,17,0,1,3,4.34,1,1,1,12,0
737.77,89,18,11,0,2,7,25.01,0,1,1,7,0
1154.36,206,46,3,0,6,12,10.3,1,0,1,11,1
2285.32,80,11,12,0,2,5,18.83,1,1,1,18,0
3291.16,231,3,5,0,3,7,27.6,0,1,1,20,1
4244.37,520,23,6,0,2,3,11.29,1,1,1,12,0
1103.02,421,21,3,0,2,3,16.39,1,1,1,19,0
2401.49,225,75,2,0,2,5,2.08,1,1,1,21,0
4733.89,208,38,7,0,3,7,2.52,1,0,1,12,0
5799.89,153,20,5,0,3,7,49.21,0,1,1,14,0
1704.74,543,50,4,0,2,3,1461.08,0,1,1,7,0
1449.64,290,4,5,0,1,2,14.75,1,1,1,10,0
2188.83,125,65,19,0,6,6,14.73,1,0,1,13,0
572.66,183,9,5,0,2,6,1076.14,1,0,1,7,1
1489.79,189,19,0,0,4,9,804.06,1,1,1,18,1
3806.96,93,19,2,0,4,10,9.21,1,1,1,20,1
3435.6,190,37,10,0,3,5,12.47,1,1,1,19,0
1379.85,243,183,8,0,4,5,17.06,0,1,1,18,0
2247.82,82,23,5,0,6,8,4.49,1,0,1,18,1
792.62,329,19,16,0,4,6,29.5,0,1,0,17,0
3653.69,106,11,6,0,4,8,20.21,1,1,1,20,0
1672.67,126,29,6,0,1,3,8.23,1,0,1,22,0
1372.03,103,12,6,0,1,4,31.83,1,0,1,10,0
1259.26,89,8,18,1,1,7,28.45,1,1,1,9,1
1697.83,365,116,12,0,3,7,15.59,1,1,1,17,0
1155.31,406,3,20,0,1,7,85.42,1,1,1,17,0
3491.7,113,74,18,0,3,6,17.41,1,1,1,13,0
1217.7,340,13,10,0,4,6,64.7,1,1,1,1,0
8892.51,53,1,10,0,4,5,3.52,1,1,1,6,0
7826.03,140,95,24,0,1,3,20.89,1,0,1,14,0
741.34,66,72,6,0,1,4,12.21,1,1,1,20,0
1938.57,570,24,2,0,3,9,4.82,1,1,1,16,0
943.26,372,4,14,0,2,5,24.91,1,1,1,18,0
1304.21,43,26,18,0,2,8,18.94,1,1,1,19,0
13392.2,94,12,13,3,2,5,6.07,1,0,1,10,1
1329.33,142,161,2,0,3,6,40.21,1,0,1,17,0
2592.11,164,45,16,0,2,3,5.85,1,0,1,11,0
3106.72,62,199,15,0,2,6,30.18,1,0,1,18,0
664.72,274,25,11,0,4,5,6.01,1,1,1,6,0
768.86,340,48,5,0,3,6,72.13,1,0,1,21,0
541.3,214,12,5,0,2,2,22.32,0,1,1,10,0
745.48,204,99,3,0,1,6,41.75,1,1,1,13,0
104.58,104,2,7,0,1,6,26.49,1,1,1,19,0
3116.86,137,71,6,0,4,6,43.53,0,0,1,0,0
14103.72,198,29,16,0,2,5,38.56,1,1,1,1,0
2096.07,212,51,7,0,3,5,40.29,1,1,1,20,0
438.66,172,53,4,0,3,5,26.91,0,1,1,20,1
950.72,321,74,4,0,2,6,0.98,1,1,1,1,0
1142.67,241,13,5,0,3,4,6.36,1,1,1,13,0
653.55,343,45,4,0,2,5,56.95,1,1,1,8,0
4273.48,185,33,3,0,2,3,0.72,1,0,1,20,0
4065.37,185,19,5,0,3,5,2.78,1,1,0,16,0
569.38,302,41,6,0,2,4,6.84,1,1,1,7,0
3733.42,82,182,3,0,1,7,13.72,1,1,1,13,0
8323.29,775,178,3,0,2,4,2.73,1,1,1,19,0
12119.34,103,19,24,0,3,5,22.34,1,1,1,19,0
31736.16,95,129,40,2,4,13,2.83,1,0,1,10,1
733.63,331,125,7,0,2,5,2.52,1,1,0,12,0
30461.55,251,17,36,2,2,4,4.78,1,1,1,9,1
1268.76,276,54,24,0,1,4,28.38,1,1,1,22,0
999.78,188,122,5,0,2,2,10.51,1,0,1,11,0
2507.58,86,43,11,0,2,5,7.14,1,1,1,1,0
1010.24,464,27,2,0,2,5,12.5,1,1,1,13,0
2694.71,322,63,19,2,4,6,0.93,0,1,1,15,1
482.95,114,11,19,0,1,2,24.76,1,0,1,7,0
1424.03,304,10,2,0,2,2,8.03,1,0,1,12,0
6539.28,121,107,7,0,3,6,44.66,1,1,0,1,1
1707.76,133,2,45,0,3,5,10.03,1,1,1,5,0
2083.07,141,97,9,0,3,8,18.95,0,1,1,18,0
2908.11,106,20,1,0,1,2,11.36,0,0,1,15,0
5829.35,186,39,5,0,3,6,955.53,1,1,1,14,1
345.42,324,47,7,0,1,6,45.1,1,0,1,8,0
3243.88,235,87,2,0,3,5,29.2,1,1,1,20,0
1382.79,275,129,8,0,4,7,0.43,1,1,1,5,0
2135.89,208,97,6,0,5,13,1.38,1,1,1,16,0
5218.42,32,50,10,0,3,6,25.87,1,1,1,10,0
547.75,644,25,14,0,3,9,46.31,1,0,1,21,0
656.78,359,44,9,0,2,6,6.16,1,1,1,20,0
261.01,215,1,14,0,2,5,24.06,1,1,1,18,0
1044.03,77,16,14,0,2,6,24.3,0,1,1,8,0
6839.24,268,27,3,0,2,3,34.95,1,1,1,18,0
1602.65,176,23,3,0,2,2,2.13,1,1,1,9,0
473.37,201,5,12,0,3,6,19.92,1,1,1,14,0
1112.45,319,3,7,0,2,4,40.2,1,0,1,12,0
408.36,228,32,14,0,2,6,9.29,1,1,1,22,0
586.88,404,4,10,0,1,2,39.14,1,0,1,17,0
2667.29,130,20,1,0,2,4,52.49,1,1,1,15,0
558.99,50,38,15,0,3,4,18.2,1,1,1,14,0
5500.72,171,14,2,0,2,5,31.7,1,1,1,13,0
1683.92,132,4,11,0,4,7,270.61,1,0,1,12,0
1969.62,245,33,15,0,4,7,8.39,1,1,1,4,0
1368.71,95,35,9,0,3,9,17.9,1,1,1,21,0
3916.09,130,148,16,0,2,5,7.0,1,1,1,10,0
3956.68,252,8,2,0,3,5,897.95,1,1,1,8,1
2527.67,149,57,18,0,6,10,41.63,1,1,1,6,0
3180.49,335,23,5,0,4,11,11.6,1,1,1,8,0
1462.51,97,7,20,0,2,6,28.31,1,0,1,23,0
3109.46,73,29,12,0,2,5,5.17,1,0,1,9,0
1289.64,270,33,7,0,2,4,7.23,1,0,1,18,0
1812.08,64,27,1,0,4,6,23.27,1,1,1,11,1
1373.83,38,87,5,0,2,3,4.59,1,1,1,15,0
1144.57,72,109,7,0,1,3,25.61,1,0,1,10,0
907.68,351,9,11,0,2,2,52.88,1,1,1,17,0
2886.18,116,11,23,0,2,3,10.15,0,1,1,16,0
6704.98,135,32,3,0,2,6,22.14,1,1,1,18,0
5831.92,283,23,2,0,2,4,18.27,1,0,0,15,0
514.62,320,102,5,0,1,5,5.98,1,1,1,15,0
6563.0,287,344,18,0,3,5,1.27,1,1,1,5,0
1315.33,270,11,4,0,2,8,25.68,1,0,1,16,0
3296.88,110,86,5,0,4,5,8.24,1,1,1,11,0
730.54,190,56,32,0,3,6,32.52,1,0,1,13,0
2083.87,63,62,13,0,3,4,2.43,1,1,1,20,0
2474.33,140,18,1,0,4,6,2.21,1,1,1,9,1
409.69,45,6,19,3,1,3,30.58,1,1,1,19,1
3321.82,335,47,11,0,1,3,34.08,1,0,1,7,0
6946.1,135,57,14,0,4,7,2.25,1,1,1,19,0
1518.31,187,197,2,0,2,4,12.07,1,1,1,20,0
7045.67,122,67,15,0,1,4,36.56,1,0,1,23,0
1495.64,361,35,13,0,2,5,2.3,1,0,1,10,0
4228.42,59,306,2,0,3,3,240.79,1,1,1,13,0
196.65,77,28,19,0,2,4,21.64,1,1,1,20,0
20308.15,184,10,17,0,2,6,6.09,1,1,1,21,0
8066.37,190,57,13,0,3,6,1036.46,1,1,1,8,1
1360.18,337,18,8,0,2,3,5.21,1,1,1,19,0
251.62,209,153,4,0,2,5,0.1,0,1,1,7,0
2411.56,189,33,5,0,1,6,10.72,1,1,1,19,0
426.7,103,9,12,0,3,7,5.77,1,1,1,15,0
2821.02,363,9,6,0,1,2,53.36,0,0,1,6,0
2728.66,156,62,4,0,2,4,6.15,1,1,1,21,0
705.28,108,27,10,0,4,4,0.4,1,1,1,7,0
5546.75,97,27,2,0,3,8,3.77,1,0,1,18,1
4046.37,188,56,3,0,3,7,60.61,1,1,1,16,0
4797.37,57,15,12,0,2,7,12.01,1,1,1,19,0
1824.13,61,9,10,0,3,6,86.31,1,1,1,18,1
438.99,60,64,2,0,3,4,1.27,0,1,1,7,0
4807.21,485,1,3,0,5,10,28.75,1,0,1,14,0
1379.71,415,142,9,0,1,4,18.53,1,1,1,19,0
450.44,91,12,13,0,2,4,74.7,1,1,1,16,0
6988.63,213,35,1,0,2,5,1.64,1,1,1,10,0
14756.04,276,14,2,0,1,7,30.36,1,1,1,20,0
1734.98,232,14,14,0,2,5,50.73,1,1,1,18,0
15664.01,72,108,1,0,1,4,0.19,1,1,1,22,0
1980.92,101,52,1,2,1,8,13.73,1,1,1,21,1
1235.89,211,22,19,0,1,2,18.43,1,0,1,22,0
962.51,59,17,8,0,2,4,4.77,1,0,1,0,0
9293.61,348,14,3,0,2,7,8.77,1,1,1,21,0
828.7,70,48,30,0,4,6,29.67,1,0,1,10,0
3771.66,196,78,12,0,4,10,1052.06,1,1,0,19,1
1033.63,301,17,7,0,4,9,7.05,0,1,1,1,1
1141.04,324,24,3,0,3,6,33.53,1,0,1,17,0
5065.71,327,76,7,0,1,2,0.17,1,0,1,13,0
1236.4,104,80,10,0,2,8,35.21,1,1,1,23,0
1206.17,113,13,13,0,4,6,25.49,1,1,1,23,0
5612.8,223,28,27,0,2,5,14.41,0,1,1,14,0
8932.02,270,122,9,0,2,3,24.5,1,1,1,15,0
3445.04,262,80,8,0,2,5,23.98,1,1,1,13,0
939.39,282,10,10,2,1,3,1.05,1,1,1,13,1
1085.06,242,29,5,0,3,5,17.52,0,1,1,12,0
1958.46,214,217,4,0,3,11,6.84,0,0,1,19,0
2492.22,111,44,8,0,3,8,35.13,1,1,1,19,0
673.26,218,76,5,1,2,8,2.59,1,0,1,10,1
3725.8,453,5,6,0,1,4,1053.05,1,0,1,7,0
1969.46,144,107,27,0,6,8,2.05,1,1,1,12,0
325.15,134,55,6,0,4,5,881.17,1,0,1,8,1
714.14,256,11,9,0,3,7,922.54,1,1,1,11,1
1092.11,70,28,12,0,2,6,980.51,1,1,1,19,1
1681.0,195,5,3,2,4,10,60.51,1,0,1,10,1
11959.47,339,90,7,0,3,5,268.58,1,1,1,15,0
2294.27,196,81,3,0,4,6,20.44,1,0,1,18,0
779.95,195,40,15,0,2,8,4.3,1,1,1,18,0
2254.38,30,36,19,0,3,4,4.82,1,0,1,22,0
1271.45,146,37,5,0,4,7,3.3,1,1,0,11,0
2501.78,85,2,12,0,3,5,3.56,1,1,1,12,0
3231.07,66,27,7,0,3,7,17.85,1,1,1,18,0
6058.58,164,8,14,0,4,9,0.61,1,1,1,9,0
1764.66,269,12,3,0,1,4,23.14,1,0,1,12,0
9311.08,156,196,12,0,2,6,38.15,1,0,1,10,0
4482.89,307,18,12,0,3,5,16.99,1,1,1,18,0
891.19,266,39,8,0,2,4,52.6,1,0,1,11,0
16479.22,116,131,15,0,2,5,26.68,1,1,1,17,0
2507.38,127,32,19,0,2,4,67.01,1,1,1,17,0
784.37,38,45,26,0,6,10,40.81,1,0,1,22,0
9441.91,548,11,3,0,1,2,39.14,1,1,1,11,0
14440.29,90,20,15,0,4,9,34.47,1,0,1,19,1
1749.31,200,42,1,0,2,5,117.26,1,1,1,10,0
1092.64,161,27,11,0,2,2,6.82,1,0,1,14,0
1521.76,439,2,8,0,3,4,40.67,1,1,1,11,0
3694.98,218,30,11,2,5,12,61.34,1,1,1,17,1
6488.95,176,101,12,0,3,7,1398.87,1,0,1,21,1
3198.66,378,7,3,0,3,5,23.85,1,1,1,10,0
2001.64,200,1,7,0,2,6,80.09,1,1,1,13,0
8086.99,97,7,2,0,5,8,4.12,0,1,1,14,1
1322.35,247,69,10,0,1,1,35.42,1,1,1,9,0
5069.1,64,94,2,0,2,5,1.26,1,1,1,0,0
1355.52,87,2,2,0,3,6,6.64,1,1,1,19,0
2782.27,131,131,2,0,6,7,36.85,0,1,1,15,0
1613.95,73,59,5,0,2,4,39.96,1,1,1,13,0
1709.83,142,43,1,0,2,6,73.78,1,0,1,17,0
1239.69,19,17,8,0,2,6,1362.42,1,1,1,12,1
6938.59,196,27,18,0,4,5,5.34,1,1,0,12,0
868.77,238,176,20,0,1,2,24.06,1,1,1,18,0
862.44,119,145,10,3,2,5,6.82,1,0,1,12,1
15078.02,47,58,16,0,2,3,10.31,1,0,1,20,0
4807.09,173,51,4,0,6,8,49.69,1,0,1,8,1
166.48,266,14,12,0,1,3,0.08,1,0,1,10,0
1027.35,59,183,9,0,3,5,324.66,1,1,1,11,0
295.31,772,84,19,0,2,3,11.01,1,0,1,13,0
698.76,200,28,17,0,2,5,18.87,1,0,1,7,0
78.37,274,101,8,0,2,6,29.48,1,1,1,6,0
1576.58,661,14,3,0,3,5,32.75,1,1,1,8,0
577.12,229,14,29,1,1,2,1.25,1,1,0,9,1
1919.66,95,93,16,0,2,7,3.72,1,1,1,16,0
355.98,110,49,3,0,2,3,25.86,1,0,1,18,0
1964.34,328,48,16,0,1,3,1.18,1,1,1,15,0
1194.02,294,51,35,0,2,4,27.56,1,1,1,21,0
8118.92,332,8,21,0,3,4,5.06,0,0,1,12,0
7415.72,257,25,5,0,4,6,41.28,1,1,1,18,0
3965.33,233,51,19,0,4,7,6.48,1,1,1,19,0
1304.25,24,17,9,0,7,7,31.48,1,1,1,12,0
13165.83,280,42,4,0,1,6,16.65,1,1,1,10,0
382.59,225,48,5,0,3,5,28.99,1,1,1,10,0
444.27,80,171,5,0,1,3,14.4,0,0,1,20,0
1662.73,111,16,16,0,1,2,5.25,1,1,1,4,0
17223.64,304,34,5,0,2,5,48.87,1,1,1,22,0
1476.84,668,239,8,0,2,3,77.93,1,1,0,14,0
1505.31,340,12,12,0,1,2,2.3,1,0,1,19,0
427.56,463,90,8,0,1,3,0.8,1,0,1,20,0
4656.08,55,11,4,2,3,5,2.04,1,1,1,23,1
4689.95,354,113,8,0,1,6,30.81,1,1,1,0,0
3980.15,287,40,9,0,3,5,10.09,1,1,1,15,0
963.7,216,214,9,0,2,4,14.66,1,1,1,19,0
891.85,127,11,8,0,3,8,2.9,1,1,0,13,0
496.15,240,69,7,0,3,11,29.92,0,0,1,16,0
1966.23,314,71,4,0,2,7,4.88,1,0,1,5,0
613.75,183,76,13,0,3,7,23.32,1,1,1,10,0
557.01,106,6,7,0,2,5,0.21,1,1,1,14,0
1183.59,420,20,5,0,3,7,51.31,0,1,1,14,0
1108.59,148,24,9,0,4,7,8.28,1,1,1,18,0
1055.77,221,23,10,0,3,4,35.3,1,0,1,7,0
2882.59,33,67,12,0,2,3,1.24,0,0,1,6,0
1956.76,99,3,9,0,2,2,34.26,1,0,0,8,1
1355.39,358,78,27,0,2,5,8.0,1,1,1,9,0
2171.15,341,44,2,0,4,6,6.46,1,0,1,5,0
670.8,238,11,4,0,1,4,15.97,1,1,1,6,0
2008.77,38,15,21,0,2,4,2.19,1,0,1,7,0
2101.91,110,6,4,0,1,8,3.95,1,1,1,0,0
402.2,538,36,4,3,1,5,81.6,0,1,1,20,1
4893.65,186,54,15,0,2,3,14.58,1,0,1,9,0
748.87,307,52,3,0,3,6,57.19,1,1,1,8,0
1978.93,107,196,12,0,3,6,264.24,1,1,1,19,0
5793.04,181,21,9,0,5,8,1491.93,1,1,1,21,1
4562.73,108,86,22,0,4,10,26.55,0,1,1,17,0
1871.2,138,77,17,0,4,6,7.92,1,1,1,9,0
1258.28,95,3,3,0,5,7,40.34,1,1,1,6,1
4663.46,156,159,10,0,4,8,59.42,1,1,1,6,0
3549.97,162,160,7,0,1,1,89.67,1,0,1,5,0
974.22,284,30,19,1,1,5,17.07,1,0,1,22,1
816.56,46,32,15,0,4,9,38.03,1,0,1,10,1
227.61,68,102,20,0,2,5,8.69,1,1,1,10,0
2109.13,183,40,2,0,3,6,14.77,0,1,1,7,0
1664.54,75,96,2,0,1,5,21.75,1,0,1,15,0
5631.84,82,2,6,1,3,3,58.79,0,1,1,3,1
2589.07,456,17,16,2,2,6,63.02,1,0,1,8,1
6865.26,272,5,4,0,3,7,13.87,1,0,1,16,1
900.22,157,36,6,0,2,5,25.33,1,1,1,13,0
5642.88,103,115,6,0,2,4,20.22,0,1,1,14,0
1065.38,477,50,1,0,1,4,3.18,1,0,0,9,0
3934.72,58,44,4,0,2,8,0.93,1,1,1,5,0
420.41,329,27,2,0,5,7,1474.82,1,1,1,17,1
2287.32,496,3,28,0,4,7,6.04,1,1,1,5,0
248.47,184,87,10,0,4,8,1080.99,1,1,1,8,0
1384.18,230,50,4,0,4,8,1.57,1,1,1,13,0
2808.35,238,160,4,0,3,8,21.83,0,1,1,10,0
1073.88,281,33,14,0,2,8,282.83,1,1,1,11,0
632.43,211,30,7,0,1,5,47.83,1,0,1,6,0
4213.79,227,219,16,0,3,5,5.09,1,1,1,20,0
1630.33,101,9,6,0,3,5,7.82,1,0,1,0,0
1108.13,37,17,5,0,2,4,13.25,1,1,1,21,0
1885.4,316,40,0,0,1,4,35.95,1,0,1,6,0
25252.21,71,44,14,0,2,4,30.44,1,0,1,19,0
5730.18,435,47,14,0,2,5,38.53,1,1,1,10,0
5782.4,164,14,23,0,3,5,18.74,1,1,1,8,0
2794.89,571,156,2,0,2,4,4.49,0,1,1,8,0
2135.56,225,72,3,0,2,7,23.69,1,1,1,13,0
164.67,132,17,21,0,2,6,12.68,0,1,1,18,0
916.92,268,20,4,0,4,8,39.86,1,1,1,11,0
1118.14,530,127,11,0,2,4,1116.73,1,1,1,4,0
277.3,192,28,7,0,2,4,1170.63,1,1,1,9,1
568.26,186,48,37,0,2,3,55.82,1,0,1,12,0
249.43,175,7,1,0,1,3,33.85,1,0,0,9,0
1740.06,130,17,18,0,5,9,916.08,1,1,1,15,1
4100.1,213,32,5,0,4,10,3.81,1,0,1,20,0
5468.58,234,64,20,0,1,2,10.13,1,1,1,12,0
2737.46,565,19,17,0,3,4,47.81,1,1,1,8,0
689.94,132,180,6,0,4,7,49.61,1,1,1,14,0
261.89,470,14,12,0,2,5,831.63,1,1,1,7,0
312.04,243,90,11,0,1,2,19.0,1,1,1,5,0
508.27,270,27,10,0,1,5,303.49,1,0,1,18,0
743.33,119,107,9,0,1,2,219.89,1,1,1,9,0
1541.1,165,153,24,0,4,5,62.62,1,1,1,6,0
655.79,145,12,15,0,1,6,13.7,1,1,1,14,0
2537.6,287,40,26,0,1,3,26.2,1,1,1,11,0
1433.29,89,10,6,0,1,3,0.12,1,1,1,12,0
1827.21,85,73,12,0,1,5,6.28,1,1,0,21,0
5654.75,29,107,10,0,2,5,51.74,1,1,1,11,0
555.44,271,29,14,0,4,6,24.71,1,0,1,12,0
2748.21,69,30,1,0,5,10,2.89,1,1,1,8,0
1782.95,180,13,24,0,2,7,56.27,1,1,1,19,0
1295.32,60,21,18,0,1,4,28.3,1,0,1,13,0
4381.98,183,23,2,0,1,2,5.48,1,1,1,21,0
4354.71,176,10,4,0,2,4,35.74,1,1,1,17,0
701.7,123,22,16,0,2,2,2.67,0,1,1,8,0
1506.94,235,142,4,0,3,9,10.39,1,0,1,16,0
2395.18,118,23,7,3,4,7,5.42,1,1,1,14,1
1376.08,312,19,8,0,3,4,5.01,1,0,1,0,0
3245.49,359,29,2,0,2,5,73.47,1,1,1,13,0
2395.13,372,193,4,0,4,5,12.33,1,0,1,18,0
11300.04,182,86,5,0,1,8,22.01,1,1,1,15,0
391.4,263,13,19,0,4,5,31.4,1,1,1,21,0
1599.69,181,83,25,0,1,3,8.02,1,0,1,18,0
728.87,243,87,3,0,3,9,24.66,1,0,1,20,0
3308.03,188,179,9,0,4,6,8.35,0,1,1,16,0
358.82,201,133,3,0,2,3,3.63,1,0,1,8,0
2556.29,448,6,6,0,5,8,26.97,1,1,1,5,0
962.9,39,36,3,0,4,7,4.22,1,1,1,0,1
867.69,207,72,4,0,1,4,14.42,1,0,1,23,0
425.6,206,217,5,0,5,9,12.3,0,1,1,12,0
1135.61,115,5,11,0,1,4,3.7,1,0,1,18,0
5348.12,258,27,17,0,3,6,3.66,1,0,1,12,0
1763.07,175,40,12,0,7,9,2.55,1,1,1,7,1
3386.93,125,31,7,0,1,4,63.73,0,1,1,13,0
9553.3,199,36,20,0,2,8,26.46,1,1,1,17,0
2353.73,464,27,7,0,2,5,19.47,0,1,1,18,0
1034.01,685,211,12,0,1,4,19.03,1,1,1,19,0
2884.92,156,97,14,0,3,7,5.87,1,1,1,12,0
1049.12,145,80,23,0,3,6,63.76,1,0,1,19,0
1091.79,174,31,20,0,1,3,2.05,1,1,1,15,0
395.48,51,127,7,0,2,3,1.46,0,1,1,8,0
4565.38,162,5,18,0,4,9,5.87,1,1,1,19,0
1229.05,37,9,8,0,2,2,0.19,1,1,1,12,0
2169.17,99,184,25,0,2,7,46.51,1,1,1,13,0
641.65,244,50,6,0,2,8,20.94,0,1,1,19,1
2796.01,88,10,8,0,3,4,18.37,0,0,1,15,1
843.92,216,178,5,0,2,7,15.05,1,1,1,22,0
1569.15,146,220,5,0,2,3,4.74,0,1,1,10,0
4349.54,116,127,15,0,2,3,6.18,1,1,1,19,0
3986.86,322,16,2,0,1,3,10.52,1,1,1,14,0
1768.65,192,19,5,0,4,7,4.79,1,1,1,6,0
308.55,237,31,11,2,1,4,13.84,1,1,1,9,1
36055.35,145,51,10,0,3,5,52.3,1,0,1,18,1
10361.57,294,291,14,0,2,5,29.48,0,1,1,19,0
3724.45,74,187,26,0,2,4,12.76,1,1,1,14,0
851.33,368,152,2,0,2,4,2.26,1,0,1,5,0
1613.9,21,5,4,0,1,2,18.03,1,0,1,16,0
1050.04,25,84,15,0,2,3,63.29,1,1,1,16,0
6398.74,124,125,8,0,2,6,17.81,1,0,1,12,0
2350.78,144,24,3,0,1,4,5.84,1,0,1,10,0
825.37,140,14,1,0,1,3,26.14,1,0,1,19,0
1129.18,89,82,9,0,2,4,13.14,1,1,1,19,0
5547.97,481,5,20,0,2,5,6.45,0,1,1,17,0
8956.17,169,169,11,0,1,4,961.0,1,0,1,20,0
8335.94,373,10,9,0,1,6,20.24,1,0,1,21,0
3854.64,41,36,7,0,1,5,32.82,0,1,1,5,0
1404.41,92,243,5,0,3,4,3.23,1,1,1,10,0
70.7,75,266,4,0,4,8,1.73,1,0,1,16,0
2433.68,34,89,17,0,2,4,40.28,1,1,1,7,0
1804.74,203,109,5,0,3,6,5.21,1,0,1,18,0
2079.71,121,204,3,0,1,2,0.72,1,1,1,22,0
1908.17,60,157,12,0,2,3,10.47,1,0,1,11,0
479.98,99,58,25,0,2,6,30.68,1,0,1,10,0
3157.1,265,79,32,0,3,6,33.56,0,0,1,20,0
3402.33,415,54,25,0,3,7,3.54,1,1,1,14,0
3577.21,124,42,8,0,3,7,3.16,1,1,1,17,0
4659.1,107,127,3,0,4,6,11.0,1,1,1,19,0
3307.84,130,80,13,0,1,1,15.73,1,0,1,16,0
1199.87,103,117,31,0,1,4,11.39,1,0,1,15,0
1684.4,108,6,23,0,1,4,13.33,1,1,1,21,0
1980.54,441,51,14,0,3,8,1397.03,1,1,1,6,1
2013.64,274,23,8,0,2,4,0.24,0,1,1,21,0
4906.02,301,43,8,0,1,5,15.87,0,0,1,9,0
3441.52,87,56,1,2,3,4,4.4,1,1,1,0,1
14434.02,264,112,4,0,2,6,30.44,1,1,1,11,0
16423.51,150,1,4,0,4,4,18.2,1,0,1,11,0
1957.94,78,10,17,0,1,3,4.68,1,1,1,12,0
50.0,616,152,6,3,5,8,17.76,1,0,1,18,1
6228.14,229,205,6,0,2,4,6.72,1,0,1,14,0
1053.24,433,3,13,0,4,8,1.51,1,0,1,9,0
811.2,343,24,6,0,4,6,0.52,1,1,1,5,0
1213.85,38,1,14,0,3,6,56.58,0,0,1,5,1
1156.74,89,84,17,0,3,7,53.36,0,1,1,14,0
3335.14,263,68,12,0,4,7,9.57,0,0,1,10,0
380.15,140,49,10,0,4,6,755.05,0,1,1,7,1
615.4,232,70,18,0,1,6,2.85,1,1,1,12,0
2548.24,337,46,6,3,1,5,11.14,1,1,1,10,1
3370.93,37,16,5,0,1,1,3.09,1,1,1,9,0
3434.21,220,84,12,0,3,9,61.97,1,1,1,21,0
823.01,120,91,23,0,5,11,21.72,1,1,1,18,0
679.76,282,115,10,0,3,9,0.73,1,1,1,16,0
1089.38,372,184,0,0,3,5,11.26,1,1,0,5,0
2298.18,169,82,40,0,4,9,4.1,1,0,1,19,0
7986.26,154,3,15,0,2,4,2.36,1,1,1,20,0
233.36,229,1,24,0,5,9,15.29,1,1,1,9,0
1449.93,279,80,12,0,2,2,26.98,1,1,1,17,0
476.91,544,3,6,0,2,7,22.06,1,1,1,17,0
346.46,26,22,1,0,6,8,23.1,1,1,1,8,0
4755.02,525,8,11,0,2,3,17.17,1,1,1,9,0
3116.99,349,208,14,0,2,4,1.34,0,1,0,18,0
2833.97,430,22,10,0,4,7,6.54,1,1,1,19,0
4541.56,167,3,4,0,3,6,2.5,1,1,1,12,0
1119.1,134,179,0,0,3,6,25.93,0,1,1,16,0
1173.05,44,56,5,0,4,8,11.41,1,1,1,19,0
16086.42,108,2,7,0,1,2,7.27,0,0,1,18,1
1412.94,265,107,3,0,3,7,68.31,1,1,1,19,0
3771.14,107,9,2,0,2,5,35.18,1,1,1,9,0
1819.62,190,97,11,0,2,4,9.51,1,1,1,10,0
284.79,241,55,10,0,1,2,1.27,1,1,1,5,0
234.01,286,11,4,0,2,5,959.46,1,0,1,16,1
1013.35,597,83,5,0,3,6,1.85,1,1,1,16,0
5198.37,188,36,17,0,5,7,10.19,1,1,1,8,0
3977.03,275,60,8,0,1,3,35.69,1,1,1,18,0
4510.11,143,122,18,0,2,3,16.39,1,1,1,19,0
673.81,79,18,7,0,3,7,0.87,1,0,1,8,1
9098.57,117,27,8,0,5,9,6.32,1,1,1,6,1
